SMILEScurated,Solubility
ClCCNC(=O)N(CCCl)N=O,-1.7285
C1COC2(C1)CCCO2,-0.1078
C1=CC=C2C(=C1)C1=CC=C3C=CC4=C5C(=CC=C4)C=C2C1=C35,-9.1627
N1C2=C(C3=C1C=CC1=C3C=CC=C1)C1=C(C=CC=C1)C=C2,-6.6277
C1=CC2=C(C=C1)C1=C(C=C2)C=CC2=C1C=CC=C2,-7.8207
C1=CC=C2C(=C1)C1=CC=CC3=CC4=C(C=CC5=C4C=CC=C5)C2=C13,-8.4806
C1C2=CC=CC3=C2C2=C(C=CC=C12)C=C3,-5.2379
C1=CC2=CC=C3C4=CC=CC5=CC=CC(=C45)C3=C2C=C1,-8.004
C1=CC=C2C(=C1)C1=CC=CC3=C1C2=CC1=C3C=CC=C1,-8.2259
C1=CC2=CC3=C(C=C2C=C1)C1=C2C3=CC=CC2=CC=C1,-8.4989
N1C2=C(SC3=C1C1=CC=CC=C1C=C3)C=CC1=CC=CC=C21,-7.9081
N1C2=C(SC3=C1C=CC1=CC=CC=C31)C1=CC=CC=C1C=C2,-6.8786
N1C2=CC=CC=C2SC2=C1C1=CC=CC=C1C=C2,-5.8957
N1C2=CC=CC=C2SC2=C1C=CC1=CC=CC=C21,-6.5727
C1=CC2=C(C=C1)C1=CC3=C(N=C1C=C2)C1=C(C=CC=C1)C=C3,-6.2447
C1=CC2=C(C=C1)C1=C(C=CC=C1)N=C2,-2.7763
[N-]1N=NC2=NC=NC=C12,-0.2319
C1C[NH+]2CCN1CC2,0.6033
O1C=CC=N1,0.3827
C1=CC=NN=C1,1.0964
C1=CN=CN=C1,1.0964
C1CCCCCC1,-3.5149
CCOP(=S)(OCC)OC1=CN=CC=N1,-2.338
CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,0.5233
CCOP(=S)(OCC)OCCSCC,-3.634
C1OC1C1CO1,1.065
[NH3+]C(CC1=CC(Br)=C([O-])C(Br)=C1)C([O-])=O,-1.9281
CCS(=O)CCSP(=O)(OC)OC,0.6086
N[NH3+],1.4942
CC[NH+]1CC2(COC)C3C(OC)C4C1C3(C1CC3(O)C(OC(=O)C5=CC=CC=C5)C1C4(OC(C)=O)C(O)C3OC)C(CC2O)OC,-3.3187
CCC(C)(OC(N)=O)C#C,-0.9456
OC(C(O)C([O-])=O)C([O-])=O,0.3984
FC(F)(F)C(Cl)Cl,-1.8623
CCOP(=O)(OCC)OC=CCl,-1.3316
CCC(C)N1C(=O)NC(C)=C(Br)C1=O,-2.5057
CC(C)N1C(=O)NC(C)=C(Br)C1=O,-2.0604
CNC(=O)OC1=CC(C)=C(N(C)C)C(C)=C1,-3.3469
CCC(C)C([NH3+])C([O-])=O,-0.5033
OC1=CC=C(Cl)C=C1C([O-])=O,-1.237
FC1=CC=CC2=CC=CC=C12,-3.4527
CC(=O)NC1=CC=C(F)C=C1C,-1.3593
CC(=O)NC1=CC=C(C)C=C1F,-1.7403
FC1=CC(F)=C(F)C=C1F,-2.3757
CCCCC([NH3+])C([O-])=O,-1.0387
OC1CC(O)(CC(OC(=O)C=CC2=CC=C(O)C(O)=C2)C1O)C([O-])=O,-0.9473
CC(C)CC([NH3+])C([O-])=O,-1.0456
CP(F)(=O)OC1CCCCC1,-1.6875
FC1=CC=CC=C1CCl,-2.541
FC1=CC=CC=C1Cl,-2.4157
FC1=CC=C(I)C=C1,-3.1257
CCF,-1.3477
CN1C=NC=C1CC([NH3+])C([O-])=O,0.0727
F[P](F)(F)(F)(F)F.N#[N+]C1=CC=CC=C1,-1.4438
OCCF,1.1934
CC(C)NP(F)(=O)NC(C)C,-0.3574
CC(O)C(F)(F)F,0.3094
FC(F)(F)C(F)(Cl)Cl,-3.0961
[O-]C(=O)C(F)F,1.0176
CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C1CCC2=O,-3.4843
CCCC1=CC(F)=CC=C1O,-1.887
NC(=O)N(CCO)N=CC1=CC=C(O1)[N+]([O-])=O,-2.6852
[O-]C(=O)C1=CC=CC=C1C(F)(F)F,-1.5978
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2(O)C#C,-5.6576
CC(CCC([O-])=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,-6.0
CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2O,-1.9484
CC1C2C(CC(C)C3CC(=O)C(C)=C3C2O)OC1=O,-1.945
CC(=O)NCC1=C(I)C(NC(C)=O)=C(I)C(C([O-])=O)=C1I,-2.3208
CCC(C)C([NH3+])C([O-])=O,-0.7875
OC1=CC=C(O)C(CC([O-])=O)=C1,0.7037
NC1=NC=C2NC=NC2=N1,-1.21
OC1CCOC1,1.055
[O-]C(=O)C1=CC=C(F)C(=C1)[N+]([O-])=O,-1.5809
FC1=CC=CC(CCl)=C1,-2.5436
CCCC1CCCC[NH2+]1,-0.8493
COCC(F)F,-0.2836
NC(=N)NC#N,-0.3087
NC1=CC=CN=C1,1.0263
NC(=O)NCC([O-])=O,-0.5809
NC(=O)NCCC([O-])=O,-0.8014
CC1(C)C2CCC1(C)C(O)C2,-2.319
CC1(C)C2CCC1(C)C(=O)C2,-3.1825
OC12CCOC1(NC1=CC=CC=C21)C1CC2CC[NH+]1CC2C=C,-2.6706
CCC12CCC[NH+]3CCC4(C(CC1)N(C(C)=O)C1=C4C=CC=C1OC)C23,-1.3269
OC1(C([O-])=O)C2=CC=CC=C2C2=CC=CC=C12,-1.9657
CCC(=O)OC(CC1=CC=CC=C1)(C(C)C[NH+](C)C)C1=CC=CC=C1,-5.0097
ClCCS(=O)(=O)CCCl,-1.5031
CNC(N)=[NH2+],-1.6135
NC1=NC=C(S1)S(=O)(=O)C1=CC=C(N)C=C1,-2.805
CC(=O)C1CC(CC([O-])=O)C1(C)C,-0.5752
CC(CCC([O-])=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-3.6402
CC12CCC3C(=CCC4=CC(O)=CC=C34)C1CCC2=O,-5.2795
OC1=CC=C2C3=C4C=C(O)C(=O)C=C4CC3(O)COC2=C1O,-2.6994
CC(CCC(=O)NCC([O-])=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-5.1495
COC1=CC(=CC(OC)=C1OC)C1C2C(COC2=O)C(O)C2=CC3=C(OCO3)C=C12,-3.6174
CC1=C(N)C=C2C(=C1)N=C1C(C)=C(N)C=CC1=[N+]2C1=CC=CC=C1,-0.8462
C1CC2=C3C1=CC=CC3=CC1=C2C=CC2=C1C=CC=C2,-7.8613
CN(C1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3.5889
OCC1OC(OC2OC=CC3C(O)C=C(CO)C23)C(O)C(O)C1O,0.0119
CC1=CC(C)=C(C([O-])=O)C(C)=C1,-2.3566
CC1=CC(O)=C(C([O-])=O)C(O)=C1,-2.0496
[O-]C1=C(C(=O)[N-]C(=O)N1)[N+]([O-])=O,-2.284
CC1C2CCC3(C)C=CC(=O)C(C)=C3C2OC1=O,-3.0905
CC12CCC3C(CCC4CC(O)CCC34C)C1CCC2=O,-4.1577
C[NH+]1C2CCC1C(C(O)C2)C([O-])=O,-0.0173
CN1C(=O)N(C)C2=NN=CN=C2C1=O,-1.9849
COC1=CC=C2C=CC(=O)OC2=C1CC=C(C)C,-4.3087
CCC(C)C1=CC(=CC(=C1OC(=O)C=C(C)C)[N+]([O-])=O)[N+]([O-])=O,-5.5083
CC1CCC2C1COC(=O)C2C,-1.9249
OC1CCN2C1=NC1=CC=CC=C1C2=O,-2.106
C[NH+]1CC2CC(C1)C1=CC=CC(=O)N1C2,0.6484
O=C1NC(=O)C2=NC=CN=C2[N-]1,-2.1183
CC1=C(CCC([O-])=O)C(=O)NC1=O,-0.6608
OC1CC(O)C(O)C(O)C1O,-0.1739
CC(C)C1=CC2=C(C)C=CC2=C(C)C=C1,-5.4752
COC(=O)C1=CC=CC=C1OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O,-0.7418
O=C1NC=CC2=CC=CC=C12,-2.4842
CC1=CC2=CC3=CC=CC(O)=C3C(O)=C2C(O)=C1,-3.0585
NC1=NC(=O)C2=C(N1)[NH+]=C([O-])C(=O)N2,-5.1655
[O-]C(=O)C(=C)C1=CC=CC=C1,-2.0568
CC([NH3+])C(O)C1=CC=CC=C1,-0.8786
OCC1OC(O)C(O)C(O)C1O,0.4433
O=C1CC(CC(=O)C1)C1=CC=CC=C1,-2.5113
C1CCC([NH2+]C1)C1=CC=CN=C1,0.7898
OCC1=CC(O)=CC=C1O,0.8534
O=NC1=CC=C(NNC(=O)C2=CC=CC=C2)C=C1,-4.6835
OC1=CC=CC=C1C=NNC(=O)C1=CC=NC=C1,-3.6835
C1CC2=CC=CC=C2N1,-1.0427
CC=C(C)C=O,-0.527
CC1OCCO1,0.8789
O=C1CC2CCC1C2,-1.7565
OC1=C(OC(=CC1=O)C([O-])=O)C([O-])=O,-1.377
COC1=CC(=CC=C1O)C(C)=O,-1.5216
CCCC([NH3+])C([O-])=O,-0.0687
CC(=CC([O-])=O)C([O-])=O,0.7795
CC(C)C1=CC=C(C)C(O)=C1,-2.0798
CC1CC(CC(C)(C)[NH2+]1)OC(=O)C1=CC=CC=C1,-1.922
[O-]C(=O)C(=O)NC1=CC=CC=C1,-1.3019
ClCCC(=O)NCC1=CC=CC=C1,-3.2959
NC(=O)NC(=O)C=CC([O-])=O,-1.9202
CCOC(=S)SSC(=S)OCC,-4.9432
C1COC1,1.236
CC=CC([O-])=O,1.065
NC1=CC=[NH+]C=C1,-0.0529
NC1=CC=CC=N1,0.9757
C1CSCCS1,-1.6029
[O-]C(=O)CCCCCCC([O-])=O,-1.1673
ClCCSCCCl,-2.3666
[O-]C(=O)C=CC=CC([O-])=O,-2.8516
IC#N,-0.6333
CC(C)(C)Br,-2.3586
CC1(C)C2CCC1(C)C(O)C2,-2.3202
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-5.5111
[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,-2.3381
C[NH+]1CCC23C4OC5=C2C(CC1C3C=CC4O)=CC=C5OCCN1CCOCC1,-1.2994
CCC1(N2CCCCC2)C(=O)NC(=O)NC1=O,-2.1562
CC1C2C(CC3C4CC=C5CC(O)CCC5(C)C4CCC23C)OC11CCC(C)CO1,-7.3166
OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O,-0.3962
CCCOP(=O)(OCCC)OCCC,-1.5412
CC(C)=CCl,-1.9569
CC(=C)CO,0.4298
CCC(C)S,-1.8346
CC(=C)C(C)=C,-2.4014
CC(O)C(C)=O,1.055
CC(C)C1=CC2=CCC3C(C)(CCCC3(C)C([O-])=O)C2CC1,-3.7959
CC12CC(O)C3C(CCC4CC(O)CCC34C)C1CCC2=O,-3.5932
CC(O)(C([O-])=O)C1=CC=CC=C1,-0.8949
CC(C([O-])=O)C([O-])=O,0.7597
CC(C)C([NH3+])C([O-])=O,-0.1971
COC1=CC(=CC(OC)=C1OC)C1C2C(COC2=O)CC2=C(O)C3=C(OCO3)C=C12,-4.5035
OC1=CC=C2C(OC3=CC(O)=CC=C3C22OC(=O)C3=CC=CC=C23)=C1,-3.8226
COC1=CC=C(C=O)C(C([O-])=O)=C1OC,-1.9247
CN(C)C(=O)C(=O)N(N(C)C(C)=O)C1=CC=CC=C1,-0.5345
OC1=C(Br)C=C(Br)C2=CC=CN=C12,-4.1938
CCC1C[NH+]2CCC1CC2C(O)C1=CC=NC2=CC=C(OC)C=C12,-3.0514
[O-]S(=O)(=O)C1=CC2=CC=CC(=C2C=C1)S([O-])(=O)=O,0.5402
CC(C)[NH2+]CC(O)COC1=CC=CC2=CC=CC=C12,-3.6202
[NH3+]C(CC1=NNC2=CC=CC=C12)C([O-])=O,-1.4091
OC(C(O)C(O)C([O-])=O)C(O)C([O-])=O,-0.3225
OCC(O)C(O)C(O)C(O)C([O-])=O,0.4321
OCC(O)C(O)C(O)C(O)C([O-])=O,-0.1798
[O-]C(=O)C1=CC=CS1,-1.2327
CC(C)C1=CC=CC=C1C,-3.7606
[O-]C1=CC=C(C=C1C(=O)C(=O)C1=CC(=CC=C1[O-])[N+]([O-])=O)[N+]([O-])=O,-3.5214
CC(=O)C1=CC=C(O)C(O)=C1O,-2.0216
[O-]C(=O)C1=CC=C(C([O-])=O)C(=C1)C([O-])=O,-1.0003
[O-]C(=O)C1=CC=C(C(=C1)[N+]([O-])=O)[N+]([O-])=O,-1.5005
CC(C)C(CC=C)C(=O)NC(N)=O,-2.7469
OC1=C2C=CC=CC2=CC2=CC=CC=C12,-4.7329
C=C(C1=CC=CC=C1)C1=CC=CC=C1,-4.4363
ON=C1CCCCCC1=NO,-1.4249
COC1=CC=C2C=CC(=O)OC2=C1,-3.1221
COC1=CC=CC=C1OCC(O)COC(N)=O,-1.5251
[O-]C(=O)C1=CC=CC=C1,0.5864
NC1=CC=C(N=NC2=CC=CC=C2)C(N)=C1,-4.0947
CCOC(=O)COC1=CC=C(Cl)C=C1Cl,-3.3503
CCCCCC1=CC=C(O)C=C1O,-1.9548
CCN(CC)C(=O)CC(C)C,-0.5946
CN1CSC(=S)N(C)C1,-1.7331
OC(CI)CI,-1.3971
CNC(=S)NC,0.9823
COC(C)OC,1.0452
CCCCC(C([O-])=O)C([O-])=O,0.4369
CC(C)C1=CC=CC(C)=C1,-3.4994
CN(C)C1=CC(C)=NC(Cl)=N1,-1.2615
OC1=CC(=CC(O)=C1O)C(=O)OC1=CC(=CC(O)=C1O)C([O-])=O,-2.8092
CCC1=CC=NC=C1,-0.0006
ClN=C1C=C(Br)C(=O)C(Br)=C1,-3.7068
C[NH2+]C(CC1=CC=C(O)C=C1)C([O-])=O,-2.1325
CCN(CCCl)CCCl,-3.0265
CCCCOC(=O)C=CC1=CC=CC=C1,-1.6112
COCC1=CC=CC=C1,-1.6098
CN(C)C1=CC=C(C=C1)N=NC1=CC=C(N)C=C1,-4.594
[O-]C(=O)C=CC1=CC=CO1,-1.8392
CCCCC(=O)OCC,-1.7706
CCC(=O)OCC(C)C,-1.8841
COC1CC1,-0.1176
BrC=CBr,-1.3195
OCCBr,0.9032
CCOC,-0.0799
CN[NH2+]C,1.2211
CC(C)CC(C)(C)C,-4.6704
CC(=O)OC(C)(C)C,-1.1443
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-7.9407
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-7.3387
ClC=C[As](Cl)Cl,-2.6177
CCCC(Cl)Cl,-2.4036
[O-]C=O,-0.0557
CC([NH3+])CC([O-])=O,0.9867
CC(=O)CC([O-])=O,0.991
NC(=S)NC(N)=S,-1.6996
CC1=CC(O)=CC(=O)O1,-1.1185
ClC1CCCCC1,-2.3752
[NH3+]C(CCCC([O-])=O)C([O-])=O,-1.8648
CC(C)COC=O,-1.0006
CCCCI,-2.9587
ClCOCCl,-0.7181
C1C=CC=C1,-1.565
NC(=[NH2+])NCCS([O-])(=O)=O,-0.6321
CC(C)CO[N+]([O-])=O,-1.9521
CCCCCCl,-2.7324
CC([O-])=O,0.1948
CC(C)CCOC(N)=O,-1.4403
CC(C)CCO[N+]([O-])=O,-2.4809
CC([O-])=O,0.1446
N#CCCCC#N,1.0263
CCCCCCCCCCCCCCCC,-8.4007
NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=C(C=C1)S(N)(=O)=O,-2.7592
COC(=O)C(C)O,0.9825
C=C1CCOC1=O,0.1844
CC(CCC([O-])=O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C,-4.3465
CCOC(=O)C(C1=C([O-])C2=CC=CC=C2OC1=O)C1=C([O-])C2=CC=CC=C2OC1=O,-3.4264
CC(C)C1=CC=C(C)C(C([O-])=O)=C1O,-3.2883
CN1C(=O)C=C(N)N(CC(C)=C)C1=O,-0.9895
OCC1OC(C(O)C1O)N1C=NC2=CN=CN=C12,-0.4018
[O-]C1=C(C2=CC=CC=C2C=C1)[N+]([O-])=O,-2.9758
CC1=C(Cl)C=C(Cl)C([O-])=C1Cl,-3.2761
C[NH+]1C2CCCC1CC(=O)C2,0.4167
NNC(=O)C1=CC=CN=C1,-0.1372
CCCOC1=CC=C(C=C1N)[N+]([O-])=O,-3.1592
COC(=O)C(=O)OC,-0.2919
CC([NH3+])(CC1=CC=C(O)C(O)=C1)C([O-])=O,-1.3247
[O-]C(=O)C=CC(=O)NC1=CC=CC=C1,-2.2815
[O-][N+](=O)C1=CC=C(O1)C=NN1CCNC1=O,-3.3572
[NH3+]C(CC1=CC=C(O)C=C1)C([O-])=O,-2.6049
[NH3+]C(CC1=CC=C(O)C=C1)C([O-])=O,-2.6561
CCCCC([O-])=O,-1.2722
OCC1CO1,1.1303
O=C1NC=CC=N1,0.6749
CCCOC,-0.3857
CCCC(=O)OCC(O)CO,-1.335
CC([O-])=O,0.2179
C=CCOCC=C,-0.0206
[O-]C=O,-0.4755
BrC(Br)(Br)Br,-3.1404
CS(F)(=O)=O,-0.5145
CC(C)(O)CCl,0.1602
[O-][N+](=O)C(Br)([N+]([O-])=O)[N+]([O-])=O,-1.7705
C[NH+]1CCC23C4OC5=C2C(CC1C3C=CC4OC(C)=O)=CC=C5OC(C)=O,-2.7894
CCC(C)(C)CC,-4.2286
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.2838
CC(C)C=C,-2.732
CCC(C)=C,-2.7307
CC(=C)CCl,-1.8108
CC(Cl)=CCl,-1.6138
CC(O)C(C)Cl,-0.2122
C1OC1C1CO1,1.065
CCC(C)C(C)(C)C,-4.6776
CCC(C)C(C)C,-4.2808
CCC(C)C(C)O,-0.7216
CCC(C)C(C)=O,-0.6805
CCC(O)C(C)C,-0.7062
CCC(=O)C(C)C,-0.8106
[NH3+]CC(O)C([O-])=O,-0.8229
CC(C)C(Br)C([O-])=O,-1.103
CC(C)C(C)C(C)C,-4.6961
CC(C)C(=O)C(C)C,-1.3018
CC([NH3+])C(O)C([O-])=O,-0.3535
COC1=CC(=CC(OC)=C1O)C1C2C(COC2=O)CC2=C(O)C3=C(OCO3)C=C12,-4.1254
COC1=CC=C2COC(=O)C2=C1OC,-1.8903
[O-]C(=O)C1=C(N=CN1)C([O-])=O,-2.4944
OC1C(O)C(O)C(OP([O-])([O-])=O)C(O)C1O,0.1076
COCOC(=O)C1=CC=CC=C1O,-2.3
[O-]C(=O)C1CC[NH2+]CC1C([O-])=O,-0.5395
NC1=C2C=C3C=CC=CC3=NC2=CC=C1,-4.222
OC(C(O)C1=CC=CC=C1)C1=CC=CC=C1,-1.933
CCC1=CC=CC(CC)=C1N,-2.3478
BrC1=CC2=CC=CC=C2C=C1,-4.4001
OC1=CC2=CC=CC=C2N=C1,-2.3925
OC1=CC2=NC=CC=C2C=C1,-2.5038
CCN(CC)C1=NC(=NC(Cl)=N1)N(CC)CC,-4.4112
C1[NH2+]C(CC=C1)C1=CC=CN=C1,0.7953
C1=CC=C(N=C1)C1=CC=CN=C1,-0.5916
S=C1NC2=CN=CN=C2N1,-2.5243
[O-]C(=O)C([O-])=O,0.1773
CC(C)=CC1C(C(=O)OC2CC(=O)C(CC=C)=C2C)C1(C)C,-4.8179
CC(NC(N)=O)C([O-])=O,-0.7845
CC(C)(C)C1=CC=CC(O)=C1,-1.8614
[O-][N+](=O)C1=CC=CC(Br)=C1,-1.3054
[O-]C(=O)CC(=CC([O-])=O)C([O-])=O,0.3612
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0.2872
OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,0.4656
[O-]C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,-1.663
[O-]C(=O)C1=CC=C(C([O-])=O)C(Br)=C1,-2.1339
OCC1=CC=NC=C1,0.9621
NC(=O)OC(CCl)CCl,-1.3605
CC1=CC=CC(CO)=C1,-0.388
[O-]C(=O)COC1=CC(Cl)=CC(Cl)=C1,-2.3617
[O-]C(=O)COC1=CC=CC(Cl)=C1,-2.1954
C(=CC1=CC=CC=C1)C1=CC=CC=C1,-5.7905
OCC1=CC=C(CO)C=C1,-0.3861
CCCC(C)CC,-4.3063
CCCC(=O)CC,-0.8334
CCCCC(C)CC,-5.1591
CC1CCC(C)CC1,-4.4657
CCCCOC(=O)CC,-1.9385
IC=CI,-2.7813
[O-]C=O,0.9288
CCCC(C)(C)C,-4.3575
CCCC(C)(C)O,-0.4988
CC(C[N+](C)(C)C)OC(N)=O,0.5021
CCCCC(C)(C)C,-5.7568
NC(N)=[NH+]C(N)=O,-0.7814
CC1CCCC(=O)C1,-1.8738
CC1=CCCCC1,-3.2671
CCCCC(C)C,-4.5961
CC(=O)OCC=C,-0.5534
CC=CCCl,-1.9569
CCCCC=CC,-3.816
CCCCOC=O,-1.1307
FCCl,-0.8202
C[Se]C,-0.6502
NC(=O)C(Br)(Br)Br,-1.2668
NC(=O)C(Cl)(Cl)Cl,-1.0966
CC(Cl)(Cl)[N+]([O-])=O,-1.7603
CCC(C)(O)C(C)C,-0.8504
CCC(Cl)(Cl)[N+]([O-])=O,-1.4996
CCC(CO)(CO)[N+]([O-])=O,0.8264
CC(C)(CO)C=O,-0.3279
CC(O)(CCl)CCl,-0.1822
CC(=O)OCC(COC(C)=O)(COC(C)=O)COC(C)=O,-1.5686
CCCC(C)(O)CCC,-1.5867
CC1(CCl)CO1,-0.5504
ClC(Br)CBr,-2.5546
COC(C)C,-0.057
NC(=O)C(Br)Br,-1.0574
CC(Cl)C(Cl)Cl,-1.8898
CC(Cl)C([O-])=O,0.9645
CC(Cl)[N+]([O-])=O,-1.4374
CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=CC=C1C,-3.9417
CCOC(OCC)C(Cl)(Cl)Cl,-1.6464
CCC(Cl)[N+]([O-])=O,-1.1887
CC(C)C(O)C(C)C,-1.2201
CCC(C([O-])=O)C([O-])=O,0.7315
[O-][N+](=O)C1=CC=C2CCC3=C2C1=CC=C3,-5.3403
OC1=C(O)C(Br)=C(C([O-])=O)C(Br)=C1O,-0.4188
CC1=C(C=C(C([O-])=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-2.0434
CC(O)CN1C=NC2=C1C(=O)N(C)C(=O)N2C,0.623
[O-]C(=O)C1=CC=CC(=C1C([O-])=O)[N+]([O-])=O,-1.0214
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)=C1C=CC(=O)C=C1,-2.3837
CCOC(=O)C1=CC=CC=C1C(=O)C1=CC=CC=C1,-3.4053
OC1=CC=C2C(=O)C3=CC=CC=C3C(=O)C2=C1,-5.3093
COC(=O)C1=CC=CC=C1C(=O)C1=CC=CC=C1,-3.4776
[O-][N+](=O)C1=CC2=C(NC(=O)NC2=O)C(=C1)[N+]([O-])=O,-3.2057
CN1C(=O)C=CC2=CC=CC=C12,-1.0466
CC1=CC(=O)C2=CC=CC=C2N1,-1.2019
BrC1=CC=CC(Br)=C1Br,-5.0402
OC(C(O)C(O)C([O-])=O)C(O)C([O-])=O,0.1999
CCOC(=O)C(=O)C(=O)OCC,0.5117
CCC(CO)[N+]([O-])=O,-0.3436
[O-]C1=C(Cl)C=C(Cl)C=C1[N+]([O-])=O,-4.0876
OC1=C(C=O)C=CC=C1C([O-])=O,-2.4423
[O-]C(=O)C1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O,-1.0665
CC1=CC=CC2=CC3=CC=CC=C3C=C12,-5.8541
[O-][N+](=O)C1=CC=C2COC(=O)C2=C1,-2.6511
OCC1=CC=CC=C1CO,0.0569
OCC1=CC=CC=C1C([O-])=O,-1.5508
CCC1=CC=CC=C1[N+]([O-])=O,-2.7993
OCC1=CC=CC=C1[N+]([O-])=O,-1.4861
NC1=CC2=CC3=CC=CC=C3C=C2C=C1,-5.1722
CCOC(=O)C1=CC=CN=C1,-0.4313
ClC1=CC=CC=C1I,-3.54
CCOC(=O)N(C)N=O,-0.5528
BrC1=CC=C(Br)C(Br)=C1,-4.808
CCCCC([NH3+])C([O-])=O,-1.0453
CCC(Cl)CC,-2.6307
CCC(O)C=C,0.0193
O=C1CCCN1,1.07
CCCC(C([O-])=O)C([O-])=O,0.6803
[O-]C1=CC([O-])=C(C=C1[N+]([O-])=O)[N+]([O-])=O,-3.4086
OC1=CC=C(C=O)C=C1C([O-])=O,-2.6354
CCCCCC(C([O-])=O)C([O-])=O,0.5921
CCCC(O)C(C)C,-1.3093
CN(C)C1=CC=CC(=C1)S([O-])(=O)=O,0.2983
[O-]C(=O)C1=CC=C(Cl)O1,-1.7188
OCC1OC(OC2=CC=CC=C2C=O)C(O)C(O)C1O,-1.1985
CC1=CC=C(C=C1C)C([O-])=O,-3.0653
OCC1=CC=CC(=C1)[N+]([O-])=O,-2.4142
[O-]C(=O)C1=CC=C(C=C1)C#N,-2.0885
OCC1=CC=C(C=C1)[N+]([O-])=O,-1.8841
CN(C)C1=CC=C(C=C1)C([O-])=O,-3.3979
OCC1=CC=CC(O)=C1,-0.2678
O=C(CC#N)NC1=CC=CC=C1,-2.7275
OC1=CC(CC([O-])=O)=CC=C1,0.8177
CCCCC[NH+](CCCCC)CCCCC,-4.0326
CC1=CC=C(C=C1)N=C=S,-4.7213
CC1=CC=C(C=C)C=C1,-3.1232
OCC1=CC=C(O)C=C1,-1.2678
O=CC1=CC=C(C=O)C=C1,-2.8265
CCCC(=O)OC,-0.8331
CC(COC(C)=O)OC(C)=O,-0.2046
CCOCCOC(=O)CCCCCCCCC(=O)OCCOCC,-3.1972
CCOC(=O)CCCCCCCC(=O)OCC,-2.99
CCCCC(=O)OC,-1.3606
IC1=CC=C(I)C=C1,-5.3723
CCCCCCC(O)CC,-2.6608
ICCI,-3.2196
CC(C)(C)CCO,-1.1308
CC(C)CC(C)(C)O,-0.9307
CCC(C)(C)NC(N)=O,-1.0142
CCCCC(C)(C)O,-1.0784
CCCCCC(C)(C)O,-1.7168
COCC(C)C,-0.9007
COCC([O-])=O,1.0454
OCC[N+]([O-])=O,1.0406
CCOC(C)C,-0.5607
CC(C)OC=O,-0.6301
ClC1=CC=CC(I)=C1,-3.55
OC1=CC(=O)NC=C1,-1.2498
OCC1=CC(CO)=CC=C1,-0.2328
CC1=CC(=O)NC(=O)N1,-1.2557
O=C1C=CNC=C1,1.0218
CC(C)CCOCC(O)COCCC(C)C,-1.3662
CCOC(=O)CCCCC([O-])=O,-0.3602
CC(C)CCCO,-1.1286
CCC=CC([O-])=O,-0.2019
CCCOC(C)C,-1.3373
CCCO[N+]([O-])=O,-1.5044
OCCCBr,0.0093
OCCCCl,0.4223
COCCCl,-0.0725
CC(C)CCC(C)O,-1.375
CC(C)CCOCC(O)CO,-1.2101
COC(=O)CCCCC(=O)OC,-1.4629
CCCCOC,-0.9907
CCCOCC,-0.6806
CCCCCOC(C)=O,-1.8841
CC(=O)OCCCOC(C)=O,-0.2046
CCCCCC#C,-3.0099
CCCCCCC#C,-3.662
CCCCCCCCCCCCC,-7.5936
CCCCCCCCCCCCCCC,-9.4464
CCCCCCCCCCCCCCCO,-6.3476
CCCCCCCCCCCCCCCCCCCCCCCCCC,-8.3339
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,-8.4746
ClCC(Cl)(Cl)Cl,-2.1955
[O-]C(=O)C(Br)Br,0.9861
CC1=NSC([N-]S(=O)(=O)C2=CC=C(N)C=C2)=C1,-1.0762
CN(C)C(=O)N(C)C,0.9349
