SMILES,LogS
O=c1[n-]c2nc(O)nc(O)c2[nH]1,-3.93
Nc1[nH]c(=O)nc2nc[n-]c12,-3.4
O=c1nc2[nH][nH]cc-2c(=O)[n-]1,-1.99
CCCCc1c(C)[nH]c(NCC)nc1=O,-3.03
CN(C)C(=O)NC1CCC2C3CCC(C3)C12,-3.01
Clc1cccnc1,-1.06
COC(=O)C(C)(C)C,-1.34
CCOCCCl,-0.92
COc1ccccc1Br,-2.58
COc1ccc(Br)cc1,-3.02
COc1cccc(O)c1,-0.51
COC(=O)C(C)=COP(=O)(OC)OC,0.428
Cc1cccc(N=C=S)c1,-3.85
COC(=O)CSc1ccccc1,-1.02
CC(=O)OCCc1ccccc1,-1.886
CCCC(=O)OC(C)OP(=O)(OCC)OCC,-1.951
CC(C)OC(=O)CSc1ccccc1,-2.08
COC(=O)C(C)CSc1ccccc1,-2.12
CCOC(=O)CCSc1ccccc1,-2.12
COCCOC(=O)CSc1ccccc1,-0.5
CCOP(=S)(OCC)Oc1ccc(SC)cc1,-4.9
Clc1ccc(Oc2ccccc2)c(Cl)c1Cl,-5.32
Clc1cccc(Oc2ccccc2)c1Cl,-4.67
COC(=O)CC(Sc1ccccc1)C(=O)OC,-0.85
CCCCOC(=O)CSc1ccccc1,-2.75
CCOCCOC(=O)CSc1ccccc1,-1.22
CN(C)c1cccc(N=C=S)c1,-3.38
COC(=O)CC(CSc1ccccc1)C(=O)OC,-1.5
CCOC(=O)CC(Sc1ccccc1)C(=O)OCC,-2.04
CC(C)OC(=O)CC(Sc1ccccc1)C(=O)OC(C)C,-3.1
CCCCCCCCCCCC(=O)OCCCC,-6.77
CC(C)OC(=O)CC(CSc1ccccc1)C(=O)OC(C)C,-3.56
CCC=CCC=CCC=CCCCCCCCC(=O)OC,-6.5
CCCCCCCCC=CCCCCCCCC(=O)OC,-7.907
Cc1ccccc1C(OCC[NH+](C)C)c1ccccc1,-4.1
COC(=O)CC(C)Sc1ccccc1,-2.0
CC(=O)F,-3.094
N#CCCCCl,-0.683
COc1cccc(N=C=S)c1,-3.57
CCCC(=O)OC(C)C,-1.94
COc1ccc(N=C=S)cc1,-3.6
CCCC(=O)OCOP(=O)(OCC)OCC,-1.138
CCOC(=O)c1cccc(N=C=S)c1,-3.6
CC(C)Oc1cccc(N=C=S)c1,-3.33
CCCC(=O)Oc1cccc(N=C=S)c1,-4.09
CCCC(=O)OCOC(=O)c1cccnc1,-1.805
Brc1ccc(Oc2ccccc2)cc1,-4.714
S=C=Nc1cccc(-c2ccccc2)c1,-4.52
COC(=O)c1cccc(N=C=S)c1,-3.57
CC(=O)Oc1cccc(N=C=S)c1,-3.11
CC(=O)c1cccc(N=C=S)c1,-4.33
CCCCCC(=O)Oc1cccc(N=C=S)c1,-4.14
CCCCCCC(=O)Oc1cccc(N=C=S)c1,-4.16
COc1ccc(COC(=O)Cc2ccccc2)cc1,-2.7
CCCCCCCCC(=O)Oc1cccc(N=C=S)c1,-4.22
CCC1(c2ccccc2)OCC(C2CCCC[NH2+]2)O1,-1.96
CCCC(=NOCC)C1=C([O-])CC(C(C)CSCC)CC1=O,-4.22
CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,-1.8
c1ccc(C2(c3ccccc3)OCC(C3CCCC[NH2+]3)O2)cc1,-3.664
CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)OC,-3.59
COc1ccc2cc(C(C)C(=O)OCCCCOC(=O)CCN3CC[NH+](C)CC3)ccc2c1,-0.849
COc1ccc2cc(C(C)C(=O)OCCCCOC(=O)CCCN3CC[NH+](C)CC3)ccc2c1,-1.301
COc1ccc2cc(C(C)C(=O)OCCOC(=O)CN3CC[NH+](C)CC3)ccc2c1,-2.387
CCCC(=O)OCC(Cc1cncn1C)C(CC)C(=O)OCc1ccc(C)cc1,-3.14
S=C=NCc1ccc(Br)cc1,-3.82
CCOC(=O)CC(CSc1ccccc1)C(=O)OCC,-2.52
CCCCCCCCCCCC(=O)OCCC,-6.28
CC(C)COC(=O)CSc1ccccc1,-2.56
CCCCCCCCCCCC(=O)OCC,-5.8
C[NH2+]CCC=C1c2ccccc2COc2ccccc21,-3.403
CCCOC(=O)CSc1ccccc1,-2.15
COc1cccc(Br)c1,-3.12
CCOC(=O)CSc1ccccc1,-1.57
Cc1ccc(C(=O)[O-])c(O)c1,-2.9
O=c1[nH]cnc2[nH]cnc12,-2.28
O=c1[nH]cnc2c1ncn2C1CCC(CO)O1,-0.94
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,-4.22
O=[N+]([O-])c1ccccc1[N-]S(=O)(=O)c1ccccc1,-4.01
CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,-1.47
Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)c3ccncc3)O2)c(=O)[nH]c1=O,-2.72
Cc1cnc(NC(=O)C2=C([O-])c3ccccc3S(=O)(=O)N2C)s1,-1.92
Cc1ncc([N+](=O)[O-])[nH]1,-1.63
O=c1[cH-]c(=O)[nH]c(=O)[n-]1,-1.29
S=c1[nH]cnc2[nH]cnc12,-2.95
O=c1[nH]c(=O)c2nc[nH]c2[nH]1,-3.87
CCCC(=O)OCn1cc2c(=O)[nH]cnc2n1,-2.2
CCCC(=O)OCn1ncc2c(=O)[nH]cnc21,-2.83
CC(C)(C)C(=O)OCn1cc2c(=O)[nH]cnc2n1,-2.17
CC[NH+](CC)CC(=O)OCn1ncc2c(=O)[nH]cnc21,-1.79
CC(=O)Nc1nc2c(ncn2COCCOC(C)=O)c(=O)[nH]1,-2.14
C=C(CC(=O)c1ccc(-c2ccccc2Cl)cc1)C(=O)[O-],-3.2
O=C1CCCCCCCCCCCCCCO1,-5.34
C[c-]1c(=O)[nH]c(=O)[nH]c1=O,-1.13
Nc1nc2[nH]cnc2c(N)[nH+]1,-1.8
CCNc1nc(N(CC)CC)nc(=O)[nH]1,-3.64
O=c1cnc2cncnc2[n-]1,-2.12
Nc1nc(=O)[n-]c2[nH]cnc12,-3.38
O=c1ncc2[nH]c(=O)[nH]c2[nH]1,-3.6
CN(C)c1ncnc2[nH]cnc12,-1.3
C[N+](C)(C)C(Cc1cnc(S)[nH]1)C(=O)[O-],-0.46
O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[cH-]1,-0.77
Nc1nc2[nH]cnc2c(=S)[nH]1,-3.31
Cc1cnc2c(=O)[nH]cnc2n1,-1.56
Cc1cnc2nc[nH]c(=O)c2n1,-1.65
O=c1cnc2c(=O)[nH]cnc2[n-]1,-2.82
O=c1cnc2nc[nH]c(=O)c2[n-]1,-2.96
CCCCN(CC)c1nc(N)nc(N=[N+]=[N-])n1,-3.52
C=CCOc1nc(OCC=C)nc(OCC=C)n1,-1.62
N#CC(C#N)=N[N-]c1ccccc1[N+](=O)[O-],-3.93
Cn1cnc2[n-]c(=O)nc(NCCO)c21,0.08
CCc1nc2[n-]c(=O)nc(N)c2nc1CC,-3.55
CCc1nc2nc(N)[nH]c(=O)c2nc1CC,-4.28
CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1,-1.88
CN(CC(=O)[N-]c1nnc(S([NH-])(=O)=O)s1)C(N)=[NH2+],-1.14
Cc1ccc(C(=O)c2cc(O)c([O-])c([N+](=O)[O-])c2)cc1,-4.17
Nc1ccc(S(=O)(=O)Nc2cc[nH]c(=O)n2)cc1,-3.55
CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N=S(C)C)cc1[N+](=O)[O-],-4.86
C[NH+]1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,-4.26
NS(=O)(=O)c1nnc([N-]S(=O)(=O)c2ccc(NC(=O)C[NH3+])cc2)s1,-1.19
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)[O-])cn3-c2ccc(F)cc2)CC1,-3.82
O=C([O-])c1ccccc1-c1c2ccc(=O)cc-2oc2cc([O-])ccc12,-3.82
NS(=O)(=O)c1nnc([N-]S(=O)(=O)c2ccc(NC(=O)CNC(=O)C[NH3+])cc2)s1,-1.29
CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCCC[NH+](CCO)CCO,-2.37
CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCCC([NH3+])C(=O)[O-],-2.22
CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccncc1,-3.36
CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccn1,-3.42
CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1cc[n+]([O-])cc1,-2.38
CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1cccc(C[NH3+])c1,-2.85
CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCC([NH3+])c1ccccn1,-3.4
CC(C)CC(NC(=O)CC(O)C(CC1CCCCC1)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1cccc(C[NH3+])c1,-4.7
CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NC(C(=O)[O-])c1ccccc1,-3.13
CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NC(Cc1cccc(C[NH3+])c1)C(=O)[O-],-2.82
CCC(C)C1NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C2CCCN2C(=O)C(Cc2c[nH]cn2)NC(=O)C2CCCCN2C(=O)C2CCCCN2C1=O,-2.58
CCC(C)C1NC(=O)C(Cc2ccc3ccccc3c2)NC(=O)C2CCCN2C(=O)C(Cc2c[nH]cn2)NC(=O)C2CCCCN2C(=O)C2CCCCN2C1=O,-3.98
CCC(C)C1NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C2CCCN2C(=O)C(Cc2c[nH]cn2)NC(=O)C2CCCCN2C(=O)C2CCC=NN2C1=O,-2.6
CCOC(COC)OC,0.88
Clc1cc(Oc2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,-10.1
