ID,NAME,SMILES,SDi,Reference,EXTERNALID,CASRN,ARTICLEID,Temperature
CpId_13113,None,CCC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C([NH3+])C(C)C)C(=O)NC(Cc1cnc[nH]1)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)[O-],-1.0,McLemore et al. 1990,None,12676-15-2,A262,25.0
CpId_13114,None,C[N+]1(C)CCN(C[Si](O)(c2ccccc2)C2CCCCC2)CC1,-1.0,McLemore et al. 1990,None,124393-85-7,A262,25.0
CpId_13117,None,Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])O)C(O)C1O,-1.0,McLemore et al. 1990,None,1172-42-5,A262,25.0
CpId_13119,None,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])s3)ccc2[nH]1,-1.0,McLemore et al. 1990,None,112887-68-0,A262,25.0
CpId_13120,None,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)CNC(=O)C(C)NC(=O)C(CO)NC(=O)C(CC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C[NH3+])C(C)O)C(=O)NCC(=O)N1CCCC1C(=O)NC(Cc1cnc[nH]1)C(=O)NC(C)C(=O)[O-],-1.0,McLemore et al. 1990,None,112747-70-3,A262,25.0
CpId_13123,None,COc1cc(CC(C)[NH3+])cc(OC)c1OC,-1.0,McLemore et al. 1990,None,1082-88-8,A262,25.0
CpId_13126,None,Cc1ccc(N2CC[NH2+]CC2)c(C)c1,-1.0,McLemore et al. 1990,None,1013-76-9,A262,25.0
CpId_13127,None,O=C([O-])C1CN(CCCP(=O)([O-])O)CC[NH2+]1,-1.0,McLemore et al. 1990,None,100828-16-8,A262,25.0
CpId_13128,None,COC1=C(Br)C(O)C2(C=C1Br)CC(C(=O)NCCCOc1c(Br)cc(CC(=NO)C(=O)NCCc3c[nH+]c(N)[nH]3)cc1Br)=NO2,-1.0,McLemore et al. 1990,None,100101-28-8,A262,25.0
CpId_13131,None,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,-1.0,McLemore et al. 1990,None,168273-06-1,A262,25.0
CpId_13136,None,[NH3+]C(CCS(=O)(=O)[O-])C(=O)[O-],-1.0,McLemore et al. 1990,None,14857-77-3,A262,25.0
CpId_14438,2-Methylnevirapine,Cc1cc(C)c2c(n1)N(C1CC1)c1ncccc1C(=O)N2,-1.0,Hughes et al. 2008,None,135794-77-3,A77013,25.0
CpId_14447,"5,5-diphenylbarbiturate",O=C1NC(=O)C(c2ccccc2)(c2ccccc2)C(=O)N1,0.0014142135623729393,Hughes et al. 2008,None,21914-07-8,A77013,25.0
CpId_14450,5-Aminosalicylic acid,Nc1ccc(O)c(C(=O)[O-])c1,0.0007071067811864697,Hughes et al. 2008,None,89-57-6,A77013,25.0
CpId_14453,5-Ethyl-5-heptylbarbiturate,CCCCCCCC1(CC)C(=O)NC(=O)NC1=O,0.14919953083036172,Hughes et al. 2008,None,60784-70-5,A77013,25.0
CpId_14454,5-Ethyl-5-nonylbarbiturate,CCCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,0.0007071067811867837,Hughes et al. 2008,None,64810-91-9,A77013,25.0
CpId_14455,5-Ethyl-5-octylbarbiturate,CCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,0.0014142135623732533,Hughes et al. 2008,None,64810-90-8,A77013,25.0
CpId_14457,5-Ethyl-5-propylbarbiturate,CCCC1(CC)C(=O)NC(=O)NC1=O,0.07938723658960135,Hughes et al. 2008,None,33376-25-9,A77013,25.0
CpId_14458,5-Ethyl-barbiturate,CC[c-]1c(=O)[nH]c(=O)[nH]c1=O,0.35850313806157963,Hughes et al. 2008,None,2518-72-1,A77013,25.0
CpId_14459,5-Methyl-5-(3-methylbut-2-enyl)barbiturate,CC(C)=CCC1(C)C(=O)NC(=O)NC1=O,0.0007071067811864697,Hughes et al. 2008,None,66843-01-4,A77013,25.0
CpId_14463,5-t-Butyl-5-(3-methylbut-2-enyl)barbiturate,CC(C)=CCC1(C(C)(C)C)C(=O)NC(=O)NC1=O,0.0007071067811867837,Hughes et al. 2008,None,143585-02-8,A77013,25.0
CpId_14470,Acyclovir,Nc1nc(=O)c2ncn(COCCO)c2[nH]1,-1.0,Hughes et al. 2008,None,59277-89-3,A77013,25.0
CpId_14472,Alclofenac,C=CCOc1ccc(CC(=O)[O-])cc1Cl,0.0014142135623729393,Hughes et al. 2008,None,22131-79-9,A77013,25.0
CpId_14520,Cimetidine,CN=C(NC#N)NCCSCc1nc[nH]c1C,0.052043059095329976,Hughes et al. 2008,None,51481-61-9,A77013,25.0
CpId_14523,Clonidine,Clc1cccc(Cl)c1NC1=[NH+]CCN1,-1.0,Hughes et al. 2008,None,4205-90-7,A77013,25.0
CpId_14524,Clozapine,C[NH+]1CCN(C2=c3ccccc3=[NH+]c3ccc(Cl)cc3N2)CC1,-1.0,Hughes et al. 2008,None,5786-21-0,A77013,25.0
CpId_14545,Diatrizoic acid,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I,0.550129075763134,Hughes et al. 2008,None,117-96-4,A77013,25.0
CpId_14547,diazoxide,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,-1.0,Hughes et al. 2008,None,364-98-7,A77013,25.0
CpId_14550,Didanosine,O=c1nc[nH]c2c1ncn2C1CCC(CO)O1,-1.0,Hughes et al. 2008,None,69655-05-6,A77013,25.0
CpId_14559,Erythromycin,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC([NH+](C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,1.3293607486307093,Hughes et al. 2008,None,114-07-8,A77013,25.0
CpId_14591,HEXETHAL,CCCCCCC1(CC)C(=O)NC(=O)NC1=O,0.0,Hughes et al. 2008,None,77-30-5,A77013,25.0
CpId_14601,Isopropylbarbiturate,CC(C)n1c(=O)[cH-]c(=O)[n-]c1=O,-1.0,Hughes et al. 2008,None,7391-69-7,A77013,25.0
CpId_14634,Omeprazole,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,-1.0,Hughes et al. 2008,None,73590-58-6,A77013,25.0
CpId_14642,Perazine,C[NH+]1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,-1.0,Hughes et al. 2008,None,84-97-9,A77013,25.0
CpId_14745,Androstanedione,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O,-1.0,Jain et al. 2001,None,None,A80390,25.0
CpId_14748,anthraquinone,Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,-1.0,Jain et al. 2001,None,None,A80390,25.0
CpId_14830,Cyclohexane,O=C(NCCO)C(Cc1ccccc1)[NH2+]C1(C(=O)NCCN2CCOCC2)CCCCC1,-1.0,Jain et al. 2001,None,None,A80390,25.0
CpId_14894,Diethylphthalate,CCCC(CC)c1cccc(C(=O)[O-])c1C(=O)[O-],-1.0,Jain et al. 2001,None,None,A80390,25.0
CpId_14950,Ethylenedichloride,CCCCCCCCC=CCCCCCCCC[NH3+],-1.0,Jain et al. 2001,None,None,A80390,25.0
CpId_14994,"1,2,3,4,7,8-HEXACHLORODIBENZO-P-DIOXIN",Clc1ccc2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,0.73539105243401,Jain et al. 2001,None,None,A80390,25.0
CpId_15014,Isobutylacetate,CC(C)CCC(=O)[O-],-1.0,Jain et al. 2001,None,None,A80390,25.0
CpId_15015,ISOBUTYLFORMATE,CC(C)CC(=O)[O-],0.31886816502540144,Jain et al. 2001,None,None,A80390,25.0
CpId_15166,"2,3,4,5-Tetrachlorobiphenyl",Clc1ccccc1-c1cc(Cl)c(Cl)c(Cl)c1,0.17783794120865587,Jain et al. 2001,None,None,A80390,25.0
CpId_15648,"1H-Purine, 6-(methylthio)-",CSc1[n-]cnc2ncnc1-2,-1.0,TEST 2016,None,50-66-8,A108291,25.0
CpId_15679,creatinine,CN1CC(=O)[NH+]=C1N,-1.0,TEST 2016,None,60-27-5,A108291,25.0
CpId_15685,Lactose,O=CC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0.17324116139070414,TEST 2016,None,63-42-3,A108291,25.0
CpId_15727,3'-Adenylic acid,Nc1ncnc2c1ncn2C1OC(CO)C(OP(=O)([O-])[O-])C1O,-1.0,TEST 2016,None,84-21-9,A108291,25.0
CpId_15731,P-NITROSALICYLIC ACID,O=C([O-])c1cccc([N+](=O)[O-])c1O,-1.0,TEST 2016,None,85-38-1,A108291,25.0
CpId_15758,"1,3-Benzenediol, 4-(2-phenylethyl)-",Oc1ccc(CCc2ccccc2)c(O)c1,-1.0,TEST 2016,None,94-77-9,A108291,25.0
CpId_15772,"Butanedioic acid, methylene-",C=C(CC(=O)[O-])C(=O)[O-],0.022487848570579918,TEST 2016,None,97-65-4,A108291,25.0
CpId_15776,"BENZOIC ACID, 4-(TERT-BUTYL)-",CC(C)(C)c1ccc(C(=O)[O-])cc1,0.00014142135623729392,TEST 2016,None,98-73-7,A108291,25.0
CpId_15780,3-Aminobenzoic acid,Nc1cccc(C(=O)[O-])c1,0.059396969619669886,TEST 2016,None,99-05-8,A108291,25.0
CpId_15781,M-HYDROXYBENZOIC ACID,O=C([O-])c1cccc(O)c1,0.023065197448392555,TEST 2016,None,99-06-9,A108291,25.0
CpId_15782,"1,2,3-Propanetricarboxylic acid",O=C([O-])CC(CC(=O)[O-])C(=O)[O-],-1.0,TEST 2016,None,99-14-9,A108291,25.0
CpId_15785,m-Nitrobenzaldehyde,O=Cc1cccc([N+](=O)[O-])c1,0.007476853170507799,TEST 2016,None,99-61-6,A108291,25.0
CpId_15789,"PYRIDINE-2,5-DICARBOXYLIC ACID",O=C([O-])c1ccc(C(=O)[O-])nc1,0.008200812967830406,TEST 2016,None,100-26-5,A108291,25.0
CpId_15869,1-NAPHTHYLAMINE-6-SULFONIC ACID,Nc1cccc2cc(S(=O)(=O)[O-])ccc12,0.07707463914933367,TEST 2016,None,119-79-9,A108291,25.0
CpId_15905,DIMETHYLOL UREA,O=C(NCO)NCO,-1.0,TEST 2016,None,140-95-4,A108291,25.0
CpId_15910,ACETOACETIC ESTER,CCOC(=O)CC(C)=O,-1.0,TEST 2016,None,141-97-9,A108291,25.0
CpId_15916,"Adenosine, 1-oxide",Nc1c2ncn(C3OC(CO)C(O)C3O)c2nc[n+]1[O-],-1.0,TEST 2016,None,146-92-9,A108291,25.0
CpId_15917,2-mercaptobenzothiazole,S=c1[n-]c2ccccc2s1,0.02545584412271573,TEST 2016,None,149-30-4,A108291,25.0
CpId_15930,"1H-Pyrazolo[3,4-d]pyrimidine",c1ncc2cn[nH]c2n1,-1.0,TEST 2016,None,271-80-7,A108291,25.0
CpId_15938,"Benzenepropanoic acid, .alpha.,beta.-dihydroxy-",O=C([O-])C(O)Cc1ccc(O)cc1,-1.0,TEST 2016,None,306-23-0,A108291,25.0
CpId_15954,METHYLGUANIDINE,CNC(N)=[NH2+],0.00035355339059323483,TEST 2016,None,471-29-4,A108291,25.0
CpId_15958,"6',7',10,11-Tetramethoxyemetan",CCC1C[NH+]2CCc3cc(OC)c(OC)cc3C2CC1CC1[NH2+]CCc2cc(OC)c(OC)cc21,-1.0,TEST 2016,None,483-18-1,A108291,25.0
CpId_15960,Phillyrin,COc1ccc(C2OCC3C(c4ccc(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc1OC,-1.0,TEST 2016,None,487-41-2,A108291,25.0
CpId_15967,Acetyleneurea,O=C1NC2NC(=O)NC2N1,-1.0,TEST 2016,None,496-46-8,A108291,25.0
CpId_15969,4-HYDROXY-3-METHOXY-BENZYLALKOHOL,COc1cc(CO)ccc1O,-1.0,TEST 2016,None,498-00-0,A108291,25.0
CpId_15970,"2,6-Pyridinedicarboxylic acid, 4-hydroxy-",O=C([O-])c1cc(O)cc(C(=O)[O-])[nH+]1,-1.0,TEST 2016,None,499-51-4,A108291,25.0
CpId_15983,QUERCITRIN,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc([O-])cc(O)c3c2=O)C(O)C(O)C1O,-1.0,TEST 2016,None,522-12-3,A108291,25.0
CpId_15988,D-GLUCONIC ACID,O=C([O-])C(O)C(O)C(O)C(O)CO,0.12993268770149155,TEST 2016,None,526-95-4,A108291,25.0
CpId_15989,"Benzoic acid, 4-amino-2-sulfo-",Nc1ccc(C(=O)[O-])c(S(=O)(=O)[O-])c1,0.0,TEST 2016,None,527-76-4,A108291,25.0
CpId_15991,PHTHALONIC ACID,O=C([O-])C(=O)c1ccccc1C(=O)[O-],-1.0,TEST 2016,None,528-46-1,A108291,25.0
CpId_15992,4(1H)-Quinolinone,O=c1cc[nH]c2ccccc12,-1.0,TEST 2016,None,529-37-3,A108291,25.0
CpId_15993,Picein,CC(=O)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,0.0028284271247461927,TEST 2016,None,530-14-3,A108291,25.0
CpId_15995,Tropolone,O=c1cccccc1[O-],-1.0,TEST 2016,None,533-75-5,A108291,25.0
CpId_16006,"2-Pentanol, carbamate",CCCC(C)OC(N)=O,-1.0,TEST 2016,None,541-95-7,A108291,25.0
CpId_16026,alpha-Peltatin,COc1cc(C2c3cc4c(c(O)c3CC3COC(=O)C32)OCO4)cc(OC)c1O,-1.0,TEST 2016,None,568-53-6,A108291,25.0
CpId_16027,C.I. ACID ORANGE 7 (FREE ACID) (7CI),O=S(=O)([O-])c1ccc(N=Nc2c(O)ccc3ccccc23)cc1,-1.0,TEST 2016,None,573-89-7,A108291,25.0
CpId_16046,"NAPHTHALENE, 1,8-DINITRO-",O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,-1.0,TEST 2016,None,602-38-0,A108291,25.0
CpId_16052,3-METHYL URIC ACID,Cn1c(=O)[nH]c(=O)c2[nH]c(=O)[nH]c21,-1.0,TEST 2016,None,605-99-2,A108291,25.0
CpId_16056,"2,5-Pyrrolidinedione, 1-(4-ethoxyphenyl)-",CCOc1ccc(N2C(=O)CCC2=O)cc1,-1.0,TEST 2016,None,611-41-6,A108291,25.0
CpId_16064,"2-Butenedioic acid, 2-methyl-, dimethyl ester, (",COC(=O)C=C(C)C(=O)OC,1.0903586565896564,TEST 2016,None,617-53-8,A108291,25.0
CpId_16065,Melilotoside,O=C([O-])C=Cc1ccccc1OC1OC(CO)C(O)C(O)C1O,-1.0,TEST 2016,None,618-67-7,A108291,25.0
CpId_16075,M-CHLOROFLUOROBENZENE,Fc1cccc(Cl)c1,0.0028284271247461922,TEST 2016,None,625-98-9,A108291,25.0
CpId_16080,1-Nitropentane,CCCCC[N+](=O)[O-],0.003535533905932819,TEST 2016,None,628-05-7,A108291,25.0
CpId_16087,p-Benzoquinone oxime,O=C1C=CC(=NO)C=C1,-1.0,TEST 2016,None,637-62-7,A108291,25.0
CpId_16089,"Benzenamine, N-nitro-",O=[N+]([O-])[N-]c1ccccc1,-1.0,TEST 2016,None,645-55-6,A108291,25.0
CpId_16096,4-Hydroxypteridine,O=c1[nH]cnc2nccnc12,0.007071067811865481,TEST 2016,None,700-47-0,A108291,25.0
CpId_16109,"6H-Purin-6-one, 1,9-dihydro-9-methyl-",Cn1cnc2c(=O)[nH]cnc21,-1.0,TEST 2016,None,875-31-0,A108291,25.0
CpId_16114,"1H-Purine, 8-methyl-",Cc1nc2cncnc2[nH]1,-1.0,TEST 2016,None,934-33-8,A108291,25.0
CpId_16115,4-methyl-cinnamic acid,Cc1ccc(C=CC(=O)[O-])cc1,-1.0,TEST 2016,None,940-61-4,A108291,25.0
CpId_16118,"1,3-DIMETHYL URIC ACID",Cn1c(=O)c2[nH]c(=O)[nH]c2n(C)c1=O,-1.0,TEST 2016,None,944-73-0,A108291,25.0
CpId_16147,"Benzaldehyde, 5-bromo-2-hydroxy-",O=Cc1cc(Br)ccc1O,-1.0,TEST 2016,None,1761-61-1,A108291,25.0
CpId_16154,"Piperidine, 1,1'-(1,2-ethanediyl)bis-",C1CCN(CC[NH+]2CCCCC2)CC1,-1.0,TEST 2016,None,1932-04-3,A108291,25.0
CpId_16156,"1,8,8-trimethyl-3-azabicyclo[3.2.1]octane-2,4-di",CC12CCC(C(=O)NC1=O)C2(C)C,-1.0,TEST 2016,None,1972-03-8,A108291,25.0
CpId_16157,"Urea, (2,2,2-trichloro-1-hydroxyethyl)-",NC(=O)NC(O)C(Cl)(Cl)Cl,-1.0,TEST 2016,None,2000-40-0,A108291,25.0
CpId_16159,"1H-Purine, 6-methyl-",Cc1ncnc2[nH]cnc12,0.0021213203435596246,TEST 2016,None,2004-03-7,A108291,25.0
CpId_16162,"Benzenesulfonic acid, 4-[(2,4-dihydroxyphenyl)az",O=S(=O)([O-])c1ccc(N=Nc2ccc(O)cc2O)cc1,-1.0,TEST 2016,None,2050-34-2,A108291,25.0
CpId_16171,"Butanedioic acid, 3-ethyl-2,2-dimethyl-",CCC(C(=O)[O-])C(C)(C)C(=O)[O-],-1.0,TEST 2016,None,2103-31-3,A108291,25.0
CpId_16174,4-ETHYLAMINO-6-ISOPROPYLAMINO-S-TRIAZIN-2-OL,CCNc1nc(NC(C)C)[nH]c(=O)n1,-1.0,TEST 2016,None,2163-68-0,A108291,25.0
CpId_16177,"4(1H)-Pteridinone, 2-amino-",Nc1nc2nccnc2c(=O)[nH]1,-1.0,TEST 2016,None,2236-60-4,A108291,25.0
CpId_16181,"BENZOIC ACID, 4-(DODECYLOXY)-",CCCCCCCCCCCCOc1ccc(C(=O)[O-])cc1,-1.0,TEST 2016,None,2312-15-4,A108291,25.0
CpId_16187,"L-TRYPTOPHAN, N-ACETYL, ETHYL ESTER",CCOC(=O)C(Cc1c[nH]c2ccccc12)NC(C)=O,-1.0,TEST 2016,None,2382-80-1,A108291,25.0
CpId_16188,2(3H)-Benzoxazolethione,S=c1[n-]c2ccccc2o1,-1.0,TEST 2016,None,2382-96-9,A108291,25.0
CpId_16191,DIDODECYLPHTHALATE,CCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCCC,0.0,TEST 2016,None,2432-90-8,A108291,25.0
CpId_16195,2-CHLORO-5-NITROBENZOIC ACID,O=C([O-])c1cc([N+](=O)[O-])ccc1Cl,-1.0,TEST 2016,None,2516-96-3,A108291,25.0
CpId_16203,"1-Chloro-1,2,2,2-Tetrafluoroethane",FC(Cl)C(F)(F)F,0.0,TEST 2016,None,2837-89-0,A108291,25.0
CpId_16204,"1,3-DIOXOLANE, 2,2-DIMETHYL-",CC1(C)OCCO1,-1.0,TEST 2016,None,2916-31-6,A108291,25.0
CpId_16205,"3,5-DICHLORO-2,6-DIMETHYL-4-PYRIDINOL",Cc1nc(C)c(Cl)c(O)c1Cl,-1.0,TEST 2016,None,2971-90-6,A108291,25.0
CpId_16208,C.I. DISPERSE RED 17,Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc([N+](=O)[O-])cc1,-1.0,TEST 2016,None,3179-89-3,A108291,25.0
CpId_16209,C.I. 11115,CCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,-1.0,TEST 2016,None,3180-81-2,A108291,25.0
CpId_16210,"PROPANE, 1,3-DIBROMO-2,2-BIS(BROMOMETHYL)-",BrCC(CBr)(CBr)CBr,0.00028284271247458785,TEST 2016,None,3229-00-3,A108291,25.0
CpId_16213,"1,3-Cyclohexanedione, 2,2'-ethylidenebis[5,5-dim",CC(C1C(=O)CC(C)(C)CC1=O)C1C(=O)CC(C)(C)CC1=O,-1.0,TEST 2016,None,3316-11-8,A108291,25.0
CpId_16214,TRIS(2-ETHYLHEXYL) TRIMELLITATE,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,-1.0,TEST 2016,None,3319-31-1,A108291,25.0
CpId_16215,DIMETHYLGUANIDINE,CNC(=[NH2+])NC,-1.0,TEST 2016,None,3324-71-8,A108291,25.0
CpId_16224,"Bicyclo[2.2.1]heptan-2-one, 7-(hydroxymethyl)-1,",CC12CCC(CC1=O)C2(C)CO,-1.0,TEST 2016,None,3751-95-9,A108291,25.0
CpId_16225,FENTHION SULFOXIDE,COP(=S)(OC)Oc1ccc(S(C)=O)c(C)c1,-1.0,TEST 2016,None,3761-41-9,A108291,25.0
CpId_16227,"Glycine, N-[N-[N-[N-(N-glycylglycyl)glycyl]glycy",[NH3+]CC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)[O-],-1.0,TEST 2016,None,3887-13-6,A108291,25.0
CpId_16228,"Hydantoin, 1-[[3-(5-nitro-2-furyl)allylidene]ami",O=C1CN(N=CC=Cc2ccc([N+](=O)[O-])o2)C(=S)N1,-1.0,TEST 2016,None,3912-28-5,A108291,25.0
CpId_16235,"Hexanoic acid, 2,4-dioxo-",CCC(=O)CC(=O)C(=O)[O-],-1.0,TEST 2016,None,4383-93-1,A108291,25.0
CpId_16236,"Cyclohexanepropanoic acid, .alpha.-amino-4-hydro",[NH3+]C(CC1CCC(O)CC1)C(=O)[O-],-1.0,TEST 2016,None,4441-51-4,A108291,25.0
CpId_16238,C.I. DISPERSE BLUE 23,O=C1c2ccccc2C(=O)c2c(NCCO)ccc(NCCO)c21,-1.0,TEST 2016,None,4471-41-4,A108291,25.0
CpId_16241,lactulose,O=C(CO)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-1.0,TEST 2016,None,4618-18-2,A108291,25.0
CpId_16242,"2,4,6-TRINITROPHENETOL",CCOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],-1.0,TEST 2016,None,4732-14-3,A108291,25.0
CpId_16251,"2,4-DIAMINO-6-ISOPRPYL-S-TRIAZINE",CC(C)c1nc(N)nc(N)n1,-1.0,TEST 2016,None,5397-04-6,A108291,25.0
CpId_16252,"Hydrazinecarboxamide, 1-(2-hydroxypropyl)-2-[(5-",CC(O)CN(N=Cc1ccc([N+](=O)[O-])o1)C(N)=O,-1.0,TEST 2016,None,5423-29-0,A108291,25.0
CpId_16254,"Phosphonic acid, (3-aminophenyl)-",Nc1cccc(P(=O)([O-])[O-])c1,-1.0,TEST 2016,None,5427-30-5,A108291,25.0
CpId_16255,"D-Gluconamide, N-nonyl-",CCCCCCCCCNC(=O)C(O)C(O)C(O)C(O)CO,-1.0,TEST 2016,None,5438-32-4,A108291,25.0
CpId_16258,"Purine-1(2H)-acetaldehyde, 3,6-dihydro-3,7-dimet",Cn1cnc2c1c(=O)n(CC=O)c(=O)n2C,-1.0,TEST 2016,None,5614-52-8,A108291,25.0
CpId_16260,"Glycine, N-2-furoyl-2-phenyl-",O=C(NC(C(=O)[O-])c1ccccc1)c1ccco1,-1.0,TEST 2016,None,5657-20-5,A108291,25.0
CpId_16262,"6H-Purine-6-one, 1,7-dihydro-, oxime",ONc1[n-]cnc2ncnc1-2,-1.0,TEST 2016,None,5667-20-9,A108291,25.0
CpId_16264,"Imidazolidine, 1,3-dinitro-",O=[N+]([O-])N1CCN([N+](=O)[O-])C1,-1.0,TEST 2016,None,5754-91-6,A108291,25.0
CpId_16266,"Butanoic acid, 4-(diethylamino)-4-oxo-, propyl e",CCCOC(=O)CCC(=O)N(CC)CC,-1.0,TEST 2016,None,5834-84-4,A108291,25.0
CpId_16270,"2-Butenoic acid, 3-chloro-, (Z)-",CC(Cl)=CC(=O)[O-],0.10209309477138993,TEST 2016,None,6213-90-7,A108291,25.0
CpId_16271,"2(1H)-Pyrimidinone, 4-amino-6-methyl-",Cc1cc(N)[nH]c(=O)n1,-1.0,TEST 2016,None,6220-50-4,A108291,25.0
CpId_16273,C.I. DISPERSE YELLOW 23,Oc1ccc(N=Nc2ccc(N=Nc3ccccc3)cc2)cc1,-1.0,TEST 2016,None,6250-23-3,A108291,25.0
CpId_16279,"Benzeneacetic acid, 2,4-dimethyl-",Cc1ccc(CC(=O)[O-])c(C)c1,-1.0,TEST 2016,None,6331-04-0,A108291,25.0
CpId_16280,"?-d-glucofuranose, 1,2-o-(1-methylethylidene)-,",CC1(C)OC2OC(C(COC(=O)c3ccccc3)OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)C2O1,-1.0,TEST 2016,None,6339-03-3,A108291,25.0
CpId_16281,"Sulfanilic acid, N-carbamimidoylcarbamimidoyl-",NC(=[NH2+])NC(=[NH2+])Nc1ccc(S(=O)(=O)[O-])cc1,-1.0,TEST 2016,None,6405-80-7,A108291,25.0
CpId_16283,1H-Purine-8-methanol,OCc1nc2cncnc2[nH]1,-1.0,TEST 2016,None,6642-26-8,A108291,25.0
CpId_16285,"Phthalic acid, 3-nitro-, 2-isobutyl ester",CC(C)COC(=O)c1c(C(=O)[O-])cccc1[N+](=O)[O-],0.0002121320343560979,TEST 2016,None,6744-88-3,A108291,25.0
CpId_16288,DMAMP,C[NH+](C)C(C)(C)CO,7.071067811864696e-05,TEST 2016,None,7005-47-2,A108291,25.0
CpId_16292,DISPERSE YELLOW 54,O=C1c2ccccc2C(=O)[C-]1c1nc2ccccc2cc1O,-1.0,TEST 2016,None,7576-65-0,A108291,25.0
CpId_16306,"1-Cyclohexene-1-carboxylic acid, 2-methyl-",CC1=C(C(=O)[O-])CCCC1,-1.0,TEST 2016,None,13148-94-2,A108291,25.0
CpId_16309,"1H-Purine-2,8(3H,7H)-dione",O=c1nc2[nH]c(=O)[nH]cc-2[nH]1,-1.0,TEST 2016,None,13230-99-4,A108291,25.0
CpId_16317,"Phenol, 4-bromo-3-methyl-",Cc1cc(O)ccc1Br,-1.0,TEST 2016,None,14472-14-1,A108291,25.0
CpId_16318,"1,6-anthracenedisulfonic acid, 9,10-dihydro-9,10",O=C1c2cc(S(=O)(=O)[O-])ccc2C(=O)c2c1cccc2S(=O)(=O)[O-],-1.0,TEST 2016,None,14486-58-9,A108291,25.0
CpId_16321,"Malonic acid, (o-carboxybenzyl)-, 1,3-diethyl es",CCOC(=O)C(Cc1ccccc1C(=O)[O-])C(=O)OCC,-1.0,TEST 2016,None,14746-25-9,A108291,25.0
CpId_16329,"5-Pyrimidineacetic acid, 4-amino-1,2-dihydro-2-o",Nc1[nH]c(=O)ncc1CC(=O)[O-],-1.0,TEST 2016,None,16737-67-0,A108291,25.0
CpId_16330,"Hydrazinecarboxamide, 2-[(4-hydroxy-3-methoxyphe",COc1cc(C=NNC(N)=O)ccc1O,-1.0,TEST 2016,None,16742-60-2,A108291,25.0
CpId_16331,"Benzaldehyde, 3-ethoxy-4-hydroxy-, semicarbazone",CCOc1cc(C=NNC(N)=O)ccc1O,-1.0,TEST 2016,None,16742-61-3,A108291,25.0
CpId_16332,"1,5-Naphthyridin-4(1H)-one",O=c1cc[nH]c2cccnc12,-1.0,TEST 2016,None,16795-72-5,A108291,25.0
CpId_16336,"Acetamide, N-acetyl-2-chloro-",CC(=O)NC(=O)CCl,-1.0,TEST 2016,None,17368-73-9,A108291,25.0
CpId_16338,"4H-1-BENZOPYRAN-4-ONE, 2,3-DIMETHYL-",Cc1oc2ccccc2c(=O)c1C,-1.0,TEST 2016,None,17584-90-6,A108291,25.0
CpId_16352,1H-Purin-8-amine,Nc1nc2cncnc2[nH]1,0.0106066017177983,TEST 2016,None,20296-09-7,A108291,25.0
CpId_16353,"Hydracrylic acid, pentyl ester, acetate",CCCCCOC(=O)C(C)OC(C)=O,-1.0,TEST 2016,None,20473-77-2,A108291,25.0
